,"CDM
Number",CODE DESCRIPTION,CPT CODE,REVENUE CDE,CHARGE
2686,6070564,RL-A-HTLV PAN 51164      ,86790,302,10.87
2687,6013163,RL-A-HTLV WBLOT 20642    ,86689,302,69.9
2688,6009765,RL-A-HVA U 80422         ,83150,301,14.7
2689,6012322,RL-A-HY MET B 99470A     ,82175,301,8.5
2690,6012504,RL-A-HY MET B 99470B     ,83655,301,8.5
2691,6012686,RL-A-HY MET B 99470C     ,83825,301,8.5
2692,6010904,RL-A-HY MET U 99475A     ,82175,301,11.43
2693,6011084,RL-A-HY MET U 99475B     ,83655,301,11.43
2694,6011266,RL-A-HY MET U 99475C     ,83825,301,11.45
2695,6008569,RL-A-HYD CORT 70490      ,83491,301,44.66
2696,6018792,RL-A-IBD-PAN 3003748A    ,86671,302,16.83
2697,6003651,RL-A-IBD-PAN 3003748B    ,86255,302,16.84
2698,6009864,RL-A-IFBA 70210          ,86340,302,20.0
2699,6070739,RL-A-IFE Q GEL 2012572   ,86334,302,15.0
2700,6009781,RL-A-IG D 3003486        ,82784,301,19.71
2701,6070662,RL-A-IGA 50340           ,82784,301,6.0
2702,6004501,RL-A-IGE 50345           ,82785,301,6.0
2703,6018196,RL-A-IGF-1Z 2007698      ,84305,301,8.0
2704,6070566,RL-A-IGFBP-3 70060       ,82397,301,16.17
2705,6070686,RL-A-IGG 50350           ,82784,301,6.0
2706,6011803,RL-A-IGG SUB 50577       ,82787,301,10.0
2707,6005060,RL-A-IGGCSF 3003485      ,82784,301,7.0
2708,6070657,RL-A-IGM 50355           ,82784,301,6.0
2709,6003609,RL-A-INFLU ABS 51069     ,86710,302,9.11
2710,6018147,RL-A-INHIBA 70137        ,86336,302,24.11
2711,6018121,RL-A-INHIBINB 70413      ,83520,301,35.0
2712,6070605,RL-A-INSULIN FAST 70063  ,83525,301,8.0
2713,6070603,RL-A-INSULIN R 70107     ,83525,301,8.0
2714,6070578,RL-A-JAK2 QUAL 3004046   ,81270,310,70.0
2715,6016471,RL-A-JC VIRUS 99169      ,87798,306,35.0
2716,6003792,RL-A-KAP/LAM F 55167     ,83520,301,12.5
2717,6013700,RL-A-KEPPRA 98627        ,80177,301,8.0
2718,6009880,RL-A-LA-CF 20516         ,83605,301,7.95
2719,6006621,RL-A-LAMOT 90177         ,80175,301,7.0
2720,6013882,RL-A-LAP 49000           ,85540,305,52.32
2721,6009906,RL-A-LATEX 99614         ,86003,302,4.4
2722,6011100,RL-A-LDISO 20413A        ,83625,301,9.0
2723,6010920,RL-A-LDISO 20413B        ,83615,301,9.0
2724,6006696,RL-A-LEAD CAP 20745      ,83655,301,5.0
2725,6013965,RL-A-LEAD U 25060        ,83655,301,10.31
2726,6005094,RL-A-LEAD WB 20098       ,83655,301,5.0
2727,6005276,RL-A-LEGAB 50365         ,86713,302,10.59
2728,6009948,RL-A-LEGAB1-6M 50274     ,86713,302,10.59
2729,6004394,RL-A-LEGAG-U 70322       ,87449,306,10.0
2730,6004576,RL-A-LEGIONFA 2004598    ,87278,306,30.0
2731,6009963,RL-A-LEPTO M 55233       ,86720,302,45.0
2732,6005110,RL-A-LH 70093            ,83002,301,8.24
2733,6010722,RL-A-LIDO 90155          ,80176,301,22.62
2734,6070740,RL-A-LIP FL 20715        ,83690,301,7.95
2735,6070613,RL-A-LIPO A 99174        ,83695,301,16.0
2736,6018795,RL-A-LIP-P 20042         ,84311,301,21.76
2737,6002679,RL-A-LIVER-KID 99270     ,86376,302,14.0
2738,6002448,RL-A-LKM1 IGG 55241      ,86376,302,14.0
2739,6007041,RL-A-LL PANEL 3001780A   ,88184,311,120.0
2740,6016299,RL-A-LL PANEL 3001780B   ,88185,311,10.0
2741,6070690,RL-A-LUPUS R 30181A      ,85610,305,6.66
2742,6070691,RL-A-LUPUS R 30181B      ,85613,305,6.66
2743,6070692,RL-A-LUPUS R 30181C      ,85730,305,6.68
2744,6005292,RL-A-LYME ACUTE 50267    ,86618,302,5.0
2745,6003487,RL-A-LYME CSF 99483      ,86618,302,9.11
2746,6018790,RL-A-LYME EIA 50216      ,86618,302,5.0
2747,6004592,RL-A-LYME G WB 50255     ,86617,302,15.0
2748,6004410,RL-A-LYME M WB 50253     ,86617,302,15.0
2749,6018791,RL-A-LYME WB 50254       ,86617,302,15.0
2750,6006472,RL-A-LYMEPCR 55570       ,87476,306,45.0
2751,6009989,RL-A-LYSO SER 2012039    ,85549,305,14.52
2752,6013197,RL-A-MAGM ELISA 51285    ,83516,301,17.67
2753,6004774,RL-A-MANG 99265          ,83785,301,14.11
2754,6005177,RL-A-MBP 80515           ,83873,301,23.5
2755,6006282,RL-A-MEASLES G 50380     ,86765,302,5.0
2756,6010342,RL-A-MEASLES M 99597     ,86765,302,12.06
2757,6018006,RL-A-MEC 9 92516         ,80307,301,30.0
2758,6005318,RL-A-MERCURY U 25050     ,83825,301,11.0
2759,6008742,RL-A-META PF 50184       ,83835,301,20.0
2760,6016232,RL-A-META URINE 2007996  ,83835,301,22.0
2761,6013544,RL-A-METHADO SP 90699    ,G0480       ,301,53.79
2762,6018794,RL-A-METHANOL 90165      ,G0480       ,301,19.71
2763,6004949,RL-A-MHA 50777           ,86780,302,10.0
2764,6005326,RL-A-MMA QNT-P 99431     ,83921,301,15.0
2765,6003446,RL-A-MPA MET 2010359     ,80180,301,20.0
2766,6070723,RL-A-MPO/PR3 50707       ,83516,301,11.0
2767,6003842,RL-A-MTBRIF PCR 2010775A ,87556,306,62.5
2768,6017586,RL-A-MTBRIF PCR 2010775B ,87798,306,62.5
2769,6015812,RL-A-MTHFR PCR 55655     ,81291,310,60.0
2770,6004451,RL-A-MUMPS 50390         ,86735,302,5.0
2771,6010060,RL-A-MUMPS IGM 99589     ,86735,302,10.0
2772,6004816,RL-A-MYCO PAN 50399      ,86738,302,7.0
2773,6004477,RL-A-MYOG S 20224        ,83874,301,12.35
2774,6014815,RL-A-MYOG U 20223        ,83874,301,10.89
2775,6070741,RL-A-NIACIN B3 92168     ,84591,301,80.0
2776,6003719,RL-A-NICOTINE SP 92361   ,G0480       ,301,28.0
2777,6016075,RL-A-NRNL IB S 3002917   ,84182,301,33.75
2778,6013205,RL-A-NSE 98198           ,86316,302,28.54
2779,6003636,RL-A-NTX SERUM 70500     ,82523,301,83.6
2780,6007934,RL-A-NTX UR 70062        ,82523,301,22.0
2781,6003230,RL-A-OHPRGSTON 92332RUP  ,83498,301,19.0
2782,6070595,RL-A-OLIGO 80440A        ,82042,301,12.0
2783,6070596,RL-A-OLIGO 80440B        ,83916,301,12.0
2784,6070597,RL-A-OLIGO 80440C        ,82784,301,12.0
2785,6070598,RL-A-OLIGO 80440D        ,82040,301,12.0
2786,6070593,RL-A-OLIGOB 81135        ,83916,301,53.0
2787,6070742,RL-A-OP FEC 3001662A     ,87177,306,12.0
2788,6070743,RL-A-OP FEC 3001662B     ,87209,306,12.0
2789,6010102,RL-A-ORG AC 98389        ,83918,301,65.0
2790,6013585,RL-A-OSM FRG 2002257     ,85555,305,64.0
2791,6005193,RL-A-OSTEO NMID 20728    ,83937,301,37.0
2792,6002315,RL-A-OXCARB 98834        ,80183,301,20.0
2793,6011399,RL-A-PAIG 95614          ,86023,302,25.33
2794,6016885,RL-A-PAN POLY 99436      ,83519,301,76.67
2795,6005250,RL-A-PAP 70120           ,84066,301,11.75
2796,6010128,RL-A-PAROXE SP 90786     ,G0480       ,301,101.0
2797,6011993,RL-A-PARVO 65120         ,86747,302,12.49
2798,6010227,RL-A-PBGQT 80260         ,84110,301,28.0
2799,6004857,RL-A-PCA 50596           ,83516,301,17.41
2800,6016257,RL-A-PCCA/ANNA 2007961   ,86255,302,27.1
2801,6003615,RL-A-PCCAANNA C 2010841  ,86255,302,27.1
2802,6012868,RL-A-PCP URINE 2010462   ,G0480       ,301,41.0
2803,6013742,RL-A-PENTOBAR 2011549    ,G0480       ,301,33.0
2804,6004717,RL-A-PGSN 2008509        ,84144,301,24.0
2805,6003776,RL-A-PINW 60051          ,87172,306,16.17
2806,6005052,RL-A-PLG 30190           ,85420,305,18.22
2807,6005235,RL-A-PLT ABSCRN 51050    ,86022,302,75.0
2808,6012710,RL-A-PNEUMO AB 50725     ,86317,302,2.24
2809,6002454,RL-A-PNEUMST 60052A      ,87015,306,15.0
2810,6002455,RL-A-PNEUMST 60052B      ,87281,306,15.0
2811,6016562,RL-A-PNH PAN 2005006     ,86356,302,28.57
2812,6011316,RL-A-POLIO AB 2014107    ,86658,302,33.88
2813,6010243,RL-A-POR S 80429         ,84311,301,17.03
2814,6003784,RL-A-PORURINE 2002058    ,84120,301,24.0
2815,6070652,RL-A-PR3 50527           ,83516,301,11.0
2816,6012033,RL-A-PRIM 90202A         ,80184,301,7.35
2817,6011852,RL-A-PRIM 90202B         ,80188,301,7.35
2818,6018089,RL-A-PRO BNP 50083       ,83880,301,35.0
2819,6010680,RL-A-PROC 90151          ,80192,301,32.34
2820,6070611,RL-A-PROLAC 70115        ,84146,301,12.0
2821,6070571,RL-A-PROPOX U 3003726    ,G0480       ,301,151.0
2822,6005367,RL-A-PROT C 30111        ,85302,305,14.0
2823,6005185,RL-A-PROT C F 30113      ,85303,305,18.0
2824,6005904,RL-A-PROT S 30112        ,85305,305,12.0
2825,6005722,RL-A-PROT S F 30114      ,85306,305,30.0
2826,6006266,RL-A-PROTRIP 90106       ,G0480       ,301,23.54
2827,6070667,RL-A-PSA FP 80206A       ,84153,301,5.0
2828,6070668,RL-A-PSA FP 80206B       ,84154,301,5.0
2829,6018071,RL-A-PT INHIB 2003260    ,85610,305,13.46
2830,6015770,RL-A-PT PCR 56060        ,81240,310,40.0
2831,6070744,RL-A-PTHI 70172A         ,82310,301,5.0
2832,6070745,RL-A-PTHI 70172B         ,83970,301,6.0
2833,6070746,RL-A-PTH-INT 70346       ,83970,301,6.0
2834,6017321,RL-A-PTHRP 2010677       ,82542,301,25.0
2835,6018139,RL-A-PTT INHIB 2003266   ,85730,305,10.87
2836,6003675,RL-A-PYD DPD 80342       ,82523,301,141.13
2837,6010268,RL-A-PYRU 80310          ,84210,301,24.68
2838,6011332,RL-A-QF G 1/2 2012625    ,86638,302,13.2
2839,6070747,RL-A-QFT-4 3000399       ,86480,302,30.0
2840,6013601,RL-A-QNT CYS U 81106     ,82131,301,59.88
2841,6070748,RL-A-QNTIG SP 50630      ,82784,301,6.0
2842,6010144,RL-A-QNTPHE 80315        ,82131,301,41.14
2843,6003612,RL-A-R ANNATITERC 2010843,86256,302,123.42
2844,6003614,RL-A-R NRNLIB CSF 2010847,84182,301,32.12
2845,6003613,RL-A-R PCCATITERC 2010845,86256,302,122.76
2846,6013403,RL-A-RAJI 50302          ,86332,302,129.36
2847,6070612,RL-A-RAPAMUNE 98467      ,80195,301,30.0
2848,6070594,RL-A-RBCFOLATE 70385     ,82747,301,6.0
2849,6010300,RL-A-RCF 30250           ,85245,305,26.0
2850,6004873,RL-A-RENIN 70105         ,84244,301,12.0
2851,6070645,RL-A-RESPAT RNA 3002971  ,87999,306,470.0
2852,6003606,RL-A-RF BILLOPIMEC 92217 ,G0480       ,301,23.0
2853,6017669,RL-A-RF QFG1TITER 2012630,86638,302,29.04
2854,6017685,RL-A-RF QFG2TITER 2012632,86638,302,29.04
2855,6011432,RL-A-RF QNTIGCRYO 2002125,82784,301,10.3
2856,6070577,RL-A-RF VDRLCTITER2012513,86593,302,20.57
2857,6016224,RL-A-RFL BILL ANCAT 50243,86256,302,20.0
2858,6070699,RL-A-RFL BILL HEXPR 30081,85598,305,40.0
2859,6007827,RL-A-RFL BILLBARBME 92321,G0480       ,301,119.24
2860,6003604,RL-A-RFL BILLBENZME 92564,G0480       ,301,113.3
2861,6007843,RL-A-RFL BILLCANNME 92215,G0480       ,301,25.0
2862,6008031,RL-A-RFL BILLCOCAME 92216,G0480       ,301,55.0
2863,6007868,RL-A-RFL BILLMETHME 92322,G0480       ,301,50.0
2864,6007884,RL-A-RFL BILLPCPMEC 92218,G0480       ,301,115.5
2865,6018097,RL-A-RFL IN PTMIX 2003264,85611,305,13.46
2866,6016091,RL-A-RFL PCCARTITER 59441,86256,302,94.16
2867,6015609,RL-A-RFL RPRTITER 2003239,86593,302,10.0
2868,6006159,RL-A-RFL VDRLSTIT 2012299,86593,302,26.62
2869,6003603,RL-A-RFLX AMPHME 92219   ,G0480       ,301,50.0
2870,6016273,RL-A-RFLX ANNAR IFA 50892,86256,302,94.16
2871,6003620,RL-A-RFLX BCR MAJ 2005011,81206,310,244.0
2872,6003621,RL-A-RFLX BCR MIN 2005025,81207,310,170.0
2873,6015267,RL-A-RFLX BILL DRV 31548 ,85613,305,10.87
2874,6015309,RL-A-RFLX BILL DRVC 31549,85613,305,19.4
2875,6070749,RL-A-RFLX BILL IMMR 50331,86334,302,15.0
2876,6070695,RL-A-RFLX BILL PNP 31547 ,85597,305,27.94
2877,6070698,RL-A-RFLX BILL PTTD 31546,85732,305,10.59
2878,6070693,RL-A-RFLX BILL REPR 30086,85635,305,23.54
2879,6070674,RL-A-RFLX BILL SS 81271  ,85660,305,23.21
2880,6015242,RL-A-RFLX BILL TTCOR30023,85670,305,18.83
2881,6070694,RL-A-RFLX BILL TTR 30087 ,85670,305,13.09
2882,6070675,RL-A-RFLX BILLCAP 2008995,83020,301,28.23
2883,6014799,RL-A-RFLX BILLF13 2002911,85291,305,29.48
2884,6003605,RL-A-RFLX BUPREN 2012418 ,G0480       ,301,38.0
2885,6003616,RL-A-RFLX CALR 2010673   ,81219,310,200.0
2886,6017826,RL-A-RFLX CMA SNP 2003414,81229,310,800.0
2887,6014955,RL-A-RFLX DNA IFA 2002693,86256,302,15.0
2888,6018170,RL-A-RFLX INPTT1 2003272A,85730,305,9.7
2889,6018113,RL-A-RFLX INPTT1 2003272B,85732,305,9.7
2890,6003617,RL-A-RFLX MPL 2005545    ,81338,310,200.0
2891,6018154,RL-A-RFLX PTT MIX 2003270,85732,305,14.12
2892,6070696,RL-A-RFLX PTTHR 30083A   ,85730,305,18.37
2893,6070697,RL-A-RFLX PTTHR 30083B   ,85525,305,18.37
2894,6009633,RL-A-RFLX STM TIT 2012516,86256,302,39.71
2895,6011696,RL-A-RMSF G/M 50371      ,86757,302,12.5
2896,6005755,RL-A-RNP 50470           ,86235,302,14.03
2897,6005920,RL-A-ROTA 65088          ,87425,306,12.63
2898,6015610,RL-A-RPR REV 2007443     ,86592,302,4.5
2899,6016117,RL-A-RT3 TMS 2007918     ,84482,301,14.0
2900,6003693,RL-A-RUBE G/M 50552      ,86762,302,8.0
2901,6070750,RL-A-RUBEIGG 50771       ,86762,302,7.0
2902,6070547,RL-A-RVPPCR 3001479      ,87632,306,154.6
2903,6003669,RL-A-SC PAN 50564        ,86671,302,20.0
2904,6007181,RL-A-SCLER 50599         ,86235,302,14.03
2905,6002091,RL-A-SE S 25023          ,84255,301,13.0
2906,6005227,RL-A-SEROT-SER 80397     ,84260,301,31.0
2907,6005409,RL-A-SEROT-WB 80395      ,84260,301,28.8
2908,6012884,RL-A-SE-U 25067          ,84255,301,12.62
2909,6070651,RL-A-SHBG 99375          ,84270,301,5.0
2910,6014278,RL-A-SLA 55235           ,83516,301,12.63
2911,6002711,RL-A-SMA R 51174         ,83516,301,6.0
2912,6005581,RL-A-SMITH 50085         ,86235,302,14.03
2913,6070751,RL-A-SPEP 50640A         ,84155,301,5.0
2914,6070752,RL-A-SPEP 50640B         ,84165,301,5.0
2915,6070753,RL-A-SPEP REFLEX 2002109A,84155,301,5.0
2916,6070754,RL-A-SPEP REFLEX 2002109B,84165,301,5.0
2917,6010748,RL-A-SPN AG 60228        ,87899,306,16.5
2918,6017867,RL-A-SRA UFH 2005631     ,86022,302,55.0
2919,6004279,RL-A-SSA RO 2012074      ,86235,302,5.0
2920,6005417,RL-A-SSA/SSB 50791       ,86235,302,7.45
2921,6005599,RL-A-SSB 50692           ,86235,302,12.35
2922,6010383,RL-A-STM R 50746         ,86255,302,12.0
2923,6013064,RL-A-STR 70283           ,84238,301,16.0
2924,6016802,RL-A-STRONGY 99564       ,86682,302,20.0
2925,6002786,RL-A-SWEXT 55375         ,86003,302,4.4
2926,6018709,RL-A-T CELL-F 55567      ,81342,310,300.0
2927,6070721,RL-A-T3 TOTAL 70474      ,84480,301,5.0
2928,6070656,RL-A-T3 UP 70135         ,84479,301,6.0
2929,6070722,RL-A-T4 70140            ,84436,301,7.07
2930,6070755,RL-A-TACRO 90612         ,80197,301,12.0
2931,6003630,RL-A-TASK AFBMIC 60492   ,87186,306,57.0
2932,6003639,RL-A-TASK AFBSEQ 61208   ,87153,306,104.26
2933,6003641,RL-A-TASK ANA MALD2005712,87076,306,50.0
2934,6003662,RL-A-TASK ANAID 62028    ,87076,306,55.88
2935,6003632,RL-A-TASK ANAMIC 60402   ,87186,306,60.0
2936,6003631,RL-A-TASK AST M 60790    ,87186,306,40.0
2937,6003658,RL-A-TASK BAC            ,87077,306,41.14
2938,6003665,RL-A-TASK BACSEQ 60719   ,87153,306,130.0
2939,6016463,RL-A-TASK BID 60457      ,87077,306,41.14
2940,6003633,RL-A-TASK BLAC M 60401   ,87185,306,13.0
2941,6003638,RL-A-TASK BMIC 60722     ,87184,306,34.96
2942,6003670,RL-A-TASK BP             ,87149,306,111.98
2943,6003663,RL-A-TASK CD 2006558     ,87076,306,55.88
2944,6003654,RL-A-TASK CF PSE         ,87077,306,41.14
2945,6003652,RL-A-TASK CP             ,87149,306,111.98
2946,6003667,RL-A-TASK DD 60418       ,87184,306,34.96
2947,6003645,RL-A-TASK EC 2012459     ,87147,306,21.12
2948,6003659,RL-A-TASK ESBL M 60260   ,87184,306,34.96
2949,6003637,RL-A-TASK ETEST 62228    ,87181,306,63.58
2950,6003653,RL-A-TASK HP             ,87149,306,111.98
2951,6009930,RL-A-TASK MALDI 2005162  ,87077,306,30.0
2952,6003660,RL-A-TASK MBC 60410A     ,87186,306,47.41
2953,6003661,RL-A-TASK MBC 60410B     ,87187,306,47.41
2954,6003664,RL-A-TASK MCIM M 3000754 ,87185,306,34.96
2955,6003647,RL-A-TASK MECA/C 3000097 ,87641,306,123.2
2956,6016422,RL-A-TASK MIC 60408      ,87186,306,30.0
2957,6009955,RL-A-TASK MID 62149      ,87107,306,35.0
2958,6003649,RL-A-TASK MLDMIC 61010   ,87186,306,100.0
2959,6003646,RL-A-TASK NF PBP 2014492 ,87147,306,45.65
2960,6003656,RL-A-TASK NID            ,87077,306,41.14
2961,6003629,RL-A-TASK NMIC/ID 2013217,87077,306,41.14
2962,6003642,RL-A-TASK PBP 2008641    ,87147,306,45.65
2963,6003634,RL-A-TASK PF 62151       ,87015,306,30.8
2964,6003657,RL-A-TASK PID            ,87077,306,41.14
2965,6003655,RL-A-TASK PSE            ,87077,306,41.14
2966,6003643,RL-A-TASK SALT 2010709   ,87147,306,51.37
2967,6003668,RL-A-TASK SHIGT 2010710  ,87147,306,72.05
2968,6003635,RL-A-TASK SMIC 62229     ,87186,306,64.68
2969,6016521,RL-A-TASK VID 2006696    ,87253,306,33.0
2970,6003650,RL-A-TASK YID 62148      ,87106,306,69.08
2971,6003648,RL-A-TASK YSTMIC 61009   ,87186,306,69.0
2972,6003640,RL-A-TASK YSTSEQ 60757   ,87153,306,149.82
2973,6010441,RL-A-TBG 70410           ,84442,301,14.28
2974,6070716,RL-A-TESTOS 70130        ,84403,301,4.0
2975,6070683,RL-A-TESTOS F T 81056A   ,84270,301,6.0
2976,6070684,RL-A-TESTOS F T 81056B   ,84403,301,6.0
2977,6070685,RL-A-TESTOS F T 81056C   ,84402,301,6.0
2978,6070715,RL-A-TESTOS MAS 81058    ,84403,301,13.0
2979,6010425,RL-A-TETANUS 50535       ,86317,302,13.0
2980,6018253,RL-A-THC QQQ CD 3000256  ,G0480       ,301,44.0
2981,6013429,RL-A-THIOCY SP 3003041   ,84430,301,74.0
2982,6070665,RL-A-THYRO 50645A        ,86376,302,6.5
2983,6070666,RL-A-THYRO 50645B        ,86800,302,6.5
2984,6070600,RL-A-THYROG MS 2006550   ,84432,301,60.0
2985,6015747,RL-A-TIMMUNPAN 95892A    ,86355,302,18.94
2986,6015804,RL-A-TIMMUNPAN 95892B    ,86357,302,18.94
2987,6015762,RL-A-TIMMUNPAN 95892C    ,86359,302,18.94
2988,6015788,RL-A-TIMMUNPAN 95892D    ,86360,302,18.97
2989,6017784,RL-A-TOF SCR CD 2006621  ,80307,301,75.0
2990,6014427,RL-A-TORCH IGG 50772A    ,86644,302,8.74
2991,6014484,RL-A-TORCH IGG 50772B    ,86762,302,8.74
2992,6014443,RL-A-TORCH IGG 50772C    ,86777,302,8.74
2993,6014609,RL-A-TORCH IGG 50772D    ,86694,302,8.77
2994,6003673,RL-A-TORCH M 50665A      ,86694,302,9.62
2995,6014567,RL-A-TORCH M 50665B      ,86762,302,9.62
2996,6014500,RL-A-TORCH M 50665C      ,86645,302,9.62
2997,6014542,RL-A-TORCH M 50665D      ,86778,302,9.64
2998,6070576,RL-A-TOXEIGG 50770       ,86777,302,9.99
2999,6005441,RL-A-TOXO PAN 50521A     ,86777,302,9.99
3000,6006209,RL-A-TOXO PAN 50521B     ,86778,302,10.0
3001,6070676,RL-A-TPO ANTIBODY 50075  ,86376,302,8.0
3002,6070573,RL-A-TR AB 2002734       ,83520,301,20.0
3003,6070572,RL-A-TRAZO 90316         ,G0480       ,301,16.75
3004,6018063,RL-A-TRG FL 20713        ,84478,301,7.66
3005,6005938,RL-A-TRYPT 99173         ,83520,301,16.0
3006,6002931,RL-A-TSHORT 95950A       ,86359,302,22.5
3007,6002932,RL-A-TSHORT 95950B       ,86360,302,22.5
3008,6003420,RL-A-TSIG 3002287        ,84445,301,39.15
3009,6016547,RL-A-TSK MALDIFUNG2007693,87158,306,30.0
3010,6006662,RL-A-TT 30260            ,85670,305,13.09
3011,6070650,RL-A-TTG 97709           ,83516,301,7.0
3012,6070649,RL-A-TTG G 56009         ,83516,301,8.0
3013,6018683,RL-A-TWHIPPCR 2013290    ,87798,306,125.0
3014,6070705,RL-A-U IFE 3002106A      ,84156,301,20.0
3015,6070706,RL-A-U IFE 3002106B      ,86335,302,20.0
3016,6012041,RL-A-U IFE FLC 3002104A  ,84156,301,18.75
3017,6012223,RL-A-U IFE FLC 3002104B  ,86335,302,18.75
3018,6012405,RL-A-U IFE FLC 3002104C  ,83520,301,18.75
3019,6010003,RL-A-UMG 20477           ,83735,301,9.11
3020,6005268,RL-A-UOXAL 20482         ,83945,301,18.08
3021,6070702,RL-A-U-PEP 3002105A      ,84156,301,16.66
3022,6070703,RL-A-U-PEP 3002105B      ,84166,301,16.66
3023,6070704,RL-A-U-PEP 3002105C      ,86335,302,16.68
3024,6070568,RL-A-UPMC-PANCREASEQ     ,81404,310,770.0
3025,6013445,RL-A-URIC FL 20513       ,84560,301,6.47
3026,6008593,RL-A-URNAA QNT 2009419   ,82139,301,91.19
3027,6002422,RL-A-UUN 20480           ,84540,301,7.07
3028,6011548,RL-A-V CHLAM M 65105     ,86632,302,11.16
3029,6012421,RL-A-V CHLM PAN 65100A   ,86631,302,7.44
3030,6012603,RL-A-V CHLM PAN 65100B   ,86632,302,7.44
3031,6008833,RL-A-V CMVC 65004        ,87254,306,40.0
3032,6006514,RL-A-V FLUC 60286        ,87254,306,60.28
3033,6004485,RL-A-V HSVC 65005A       ,87252,306,12.48
3034,6013775,RL-A-V HSVC 65005B       ,87253,306,12.49
3035,6010524,RL-A-V UREA 65031        ,87109,306,36.0
3036,6006522,RL-A-V VIRAL N 2006498   ,87252,306,40.0
3037,6070589,RL-A-V VIRAL R 2006499   ,87252,306,50.0
3038,6018345,RL-A-VAGP 65153A         ,87480,306,18.37
3039,6018360,RL-A-VAGP 65153B         ,87510,306,18.37
3040,6018386,RL-A-VAGP 65153C         ,87660,306,18.37
3041,6006340,RL-A-VDRL CSF 50206      ,86592,302,6.0
3042,6006118,RL-A-VDRL SERU 93093     ,86592,302,7.07
3043,6012900,RL-A-VIP 99435           ,84586,301,33.57
3044,6005284,RL-A-VIS-S 20056         ,85810,305,9.93
3045,6010565,RL-A-VIT A 80525         ,84590,301,7.0
3046,6010581,RL-A-VIT B1 P 80389      ,84425,301,10.0
3047,6010607,RL-A-VIT B6 80111        ,84207,301,7.0
3048,6005649,RL-A-VIT C 80380         ,82180,301,18.0
3049,6005821,RL-A-VIT D 1 25 80385    ,82652,301,16.0
3050,6070756,RL-A-VIT D 25 80379      ,82306,301,8.0
3051,6006001,RL-A-VIT E 80521         ,84446,301,7.0
3052,6013262,RL-A-VITA B2 81123       ,84252,301,33.0
3053,6005664,RL-A-VMA U 80421         ,84585,301,15.0
3054,6070574,RL-A-VORICON AF 2001737  ,80285,301,53.0
3055,6012256,RL-A-VW MUL PAN 30002A   ,85246,305,24.78
3056,6011712,RL-A-VW MUL PAN 30002B   ,85247,305,24.78
3057,6012074,RL-A-VW MUL PAN 30002C   ,85245,305,24.78
3058,6011894,RL-A-VW MUL PAN 30002D   ,85240,305,24.79
3059,6011175,RL-A-VW PANEL 30125A     ,85240,305,23.33
3060,6011357,RL-A-VW PANEL 30125B     ,85245,305,23.33
3061,6011530,RL-A-VW PANEL 30125C     ,85246,305,23.34
3062,6010623,RL-A-VWF/AG 30285        ,85246,305,24.0
3063,6006167,RL-A-VZE 50167           ,86787,302,5.0
3064,6006548,RL-A-VZM 99314           ,86787,302,9.0
3065,6006381,RL-A-VZV PAN 50162       ,86787,302,7.0
3066,6005524,RL-A-VZVPCR 60042        ,87798,306,40.0
3067,6010649,RL-A-WNILE IGG 50234     ,86789,302,14.0
3068,6070575,RL-A-WNILE IGM 50236     ,86788,302,12.0
3069,6018786,RL-A-ZIKAPCR B 2014065   ,87662,306,132.0
3070,6005482,RL-A-ZINC 20097          ,84630,301,5.0
3071,6005888,RL-A-ZINC U 20462        ,84630,301,11.89
3072,6003263,RL-A-ZINC WB 2009373     ,84630,301,18.22
3073,6018287,RL-GD-CDPH NEWBORN PANEL ,S3620       ,301,176.25
3074,6018055,RL-H-MTB/RIF 6650A       ,87556,306,240.7
3075,6018030,RL-H-MTB/RIF 6650B       ,87798,306,240.7
3076,6018378,RL-NG-ADDTL TISSUE       ,88237,311,90.0
3077,6016642,RL-NG-BCR/ABL 1 P210 P190,81479,310,220.0
3078,6016638,RL-NG-BONE MARROW INTERP ,85097,305,88.0
3079,6018311,RL-NG-BRAF MUTATION      ,81210,310,75.0
3080,6015861,RL-NG-CHROM ANAL20-25 CEL,88264,311,175.0
3081,6018410,RL-NG-DECALCIFICATION    ,88311,312,7.0
3082,6016711,RL-NG-DECALCIFICATION TC ,88311,312,7.0
3083,6018337,RL-NG-EGFR MUTAT.        ,81235,310,315.0
3084,6018329,RL-NG-FDA PD-L1          ,88360,312,97.0
3085,6018618,RL-NG-FDA PD-L1 TC       ,88360,312,45.0
3086,6018691,RL-NG-FISH AUTO TC       ,88374,312,260.0
3087,6016141,RL-NG-FLOW ADDTL MARKER  ,88185,311,11.0
3088,6016125,RL-NG-FLOW FIRST MARKER  ,88184,311,86.0
3089,6018352,RL-NG-FLOW OVER 24 PANEL ,88185,311,11.0
3090,6018477,RL-NG-IHC PER SPEC       ,88342,312,80.0
3091,6018535,RL-NG-IHC PER SPEC.      ,88342,312,45.0
3092,6018519,RL-NG-IHC PER SPEC. ADDTL,88341,312,45.0
3093,6018592,"RL-NG-IHC PER SPECIMEN,  ",88342,312,45.0
