Run Date: 2/12/2023 12:23:33 AM
CDM Date Stamp: 9/23/2022

Procedure Code,Description,Price Tier,Revenue Code,CPT HCPCS Code,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge
43908714_1,"MS-ALBUMIN,SERUM",Outpatient,0301,82040,,0,8.93,8.93,8.93,8.93
43908730_1,M.PNEUMO IGM,Inpatient,0302,86738,,0,23.90,23.90,23.90,23.90
43908730_1,M.PNEUMO IGM,Outpatient,0302,86738,,0,23.90,23.90,23.90,23.90
43908748_1,M.PNEUMO IGG,Inpatient,0302,86738,,0,23.89,23.89,23.89,23.89
43908748_1,M.PNEUMO IGG,Outpatient,0302,86738,,0,23.89,23.89,23.89,23.89
43908763_1,POLIO VIRUS 1,Inpatient,0302,86658,,0,35.16,35.16,35.16,35.16
43908763_1,POLIO VIRUS 1,Outpatient,0302,86658,,0,35.16,35.16,35.16,35.16
43908771_1,POLIO VIRUS 2,Inpatient,0302,86658,,0,35.17,35.17,35.17,35.17
43908771_1,POLIO VIRUS 2,Outpatient,0302,86658,,0,35.17,35.17,35.17,35.17
43908789_1,POLIO VIRUS 3,Inpatient,0302,86658,,0,35.17,35.17,35.17,35.17
43908789_1,POLIO VIRUS 3,Outpatient,0302,86658,,0,35.17,35.17,35.17,35.17
43908797_1,RISTOCETIN CO-FACTOR,Inpatient,0305,85245,,0,136.82,136.82,136.82,136.82
43908797_1,RISTOCETIN CO-FACTOR,Outpatient,0305,85245,,0,136.82,136.82,136.82,136.82
43908821_1,"IF,SERUM",Inpatient,0302,86334,,0,39.87,39.87,39.87,39.87
43908821_1,"IF,SERUM",Outpatient,0302,86334,,0,39.87,39.87,39.87,39.87
43908839_1,KAPPA,Inpatient,0301,83883,,0,24.36,24.36,24.36,24.36
43908839_1,KAPPA,Outpatient,0301,83883,,0,24.36,24.36,24.36,24.36
43908847_1,LAMBDA,Inpatient,0301,83883,,0,24.36,24.36,24.36,24.36
43908847_1,LAMBDA,Outpatient,0301,83883,,0,24.36,24.36,24.36,24.36
43908854_1,"PYRUVATE KINASE,QT",Inpatient,0301,84220,,0,41.33,41.33,41.33,41.33
43908854_1,"PYRUVATE KINASE,QT",Outpatient,0301,84220,,0,41.33,41.33,41.33,41.33
43908870_1,INTERP-AMINO ACIDS QNT,Inpatient,0300,82139,,0,125.00,125.00,125.00,125.00
43908870_1,INTERP-AMINO ACIDS QNT,Outpatient,0300,82139,,0,125.00,125.00,125.00,125.00
43908888_1,"CREAT,RAN UR-AMINO ACIDS QNT",Inpatient,0300,82570,,0,125.00,125.00,125.00,125.00
43908888_1,"CREAT,RAN UR-AMINO ACIDS QNT",Outpatient,0300,82570,,0,125.00,125.00,125.00,125.00
43908904_1,NEURON SPECIFIC ENOLASE(NSE),Inpatient,0301,83520,,0,65.00,65.00,65.00,65.00
43908904_1,NEURON SPECIFIC ENOLASE(NSE),Outpatient,0301,83520,,0,65.00,65.00,65.00,65.00
43908912_1,HRCHROM-TISSUE CULT,Inpatient,0311,88230,,0,182.50,182.50,182.50,182.50
43908912_1,HRCHROM-TISSUE CULT,Outpatient,0311,88230,,0,182.50,182.50,182.50,182.50
43908920_1,HRCHROM-CHROM CT,Inpatient,0311,88262,,0,182.50,182.50,182.50,182.50
43908920_1,HRCHROM-CHROM CT,Outpatient,0311,88262,,0,182.50,182.50,182.50,182.50
43908938_1,HRCHROM-ADDITIONAL HI-RES,Inpatient,0311,88289,,0,182.50,182.50,182.50,182.50
43908938_1,HRCHROM-ADDITIONAL HI-RES,Outpatient,0311,88289,,0,182.50,182.50,182.50,182.50
43908946_1,HRCHROM-INTERP/RPT,Inpatient,0311,88291,,0,182.50,182.50,182.50,182.50
43908946_1,HRCHROM-INTERP/RPT,Outpatient,0311,88291,,0,182.50,182.50,182.50,182.50
43908979_1,"STONE-CREA,UR",Inpatient,0300,82570,,0,13.48,13.48,13.48,13.48
43908979_1,"STONE-CREA,UR",Outpatient,0300,82570,,0,13.48,13.48,13.48,13.48
43908987_1,"STONE-CA,QT,UR",Inpatient,0300,82340,,0,15.62,15.62,15.62,15.62
43908987_1,"STONE-CA,QT,UR",Outpatient,0300,82340,,0,15.62,15.62,15.62,15.62
43908995_1,STONE-MG,Inpatient,0300,83735,,0,17.33,17.33,17.33,17.33
43908995_1,STONE-MG,Outpatient,0300,83735,,0,17.33,17.33,17.33,17.33
43909001_1,"STONE-PHOS,UR",Inpatient,0300,84105,,0,13.48,13.48,13.48,13.48
43909001_1,"STONE-PHOS,UR",Outpatient,0300,84105,,0,13.48,13.48,13.48,13.48
43909019_1,"STONE-NA,UR",Inpatient,0300,84300,,0,12.63,12.63,12.63,12.63
43909019_1,"STONE-NA,UR",Outpatient,0300,84300,,0,12.63,12.63,12.63,12.63
43909027_1,"STONE-URIC ACID,UR",Inpatient,0300,84560,,0,12.20,12.20,12.20,12.20
43909027_1,"STONE-URIC ACID,UR",Outpatient,0300,84560,,0,12.20,12.20,12.20,12.20
43909035_1,STONE-CITRATE,Inpatient,0300,82507,,0,71.91,71.91,71.91,71.91
43909035_1,STONE-CITRATE,Outpatient,0300,82507,,0,71.91,71.91,71.91,71.91
43909043_1,STONE-OXALATE,Inpatient,0300,83945,,0,33.38,33.38,33.38,33.38
43909043_1,STONE-OXALATE,Outpatient,0300,83945,,0,33.38,33.38,33.38,33.38
43909050_1,"STONE-OSMO,UR",Inpatient,0300,83935,,0,17.55,17.55,17.55,17.55
43909050_1,"STONE-OSMO,UR",Outpatient,0300,83935,,0,17.55,17.55,17.55,17.55
43909068_1,STONE-Ph,Inpatient,0300,81002,,0,6.42,6.42,6.42,6.42
43909068_1,STONE-Ph,Outpatient,0300,81002,,0,6.42,6.42,6.42,6.42
43909084_1,"URIC ACID, RAN UR",Inpatient,0301,84560,,0,5.25,5.25,5.25,5.25
43909084_1,"URIC ACID, RAN UR",Outpatient,0301,84560,,0,5.25,5.25,5.25,5.25
43909092_1,"CREATININE, RAN UR",Inpatient,0301,82570,,0,5.25,5.25,5.25,5.25
43909092_1,"CREATININE, RAN UR",Outpatient,0301,82570,,0,5.25,5.25,5.25,5.25
43909118_1,"CORT,FREE",Inpatient,0301,82530,,0,154.29,154.29,154.29,154.29
43909118_1,"CORT,FREE",Outpatient,0301,82530,,0,154.29,154.29,154.29,154.29
43909126_1,CORTISONE,Inpatient,0301,83789,,0,166.47,166.47,166.47,166.47
43909126_1,CORTISONE,Outpatient,0301,83789,,0,166.47,166.47,166.47,166.47
43909142_1,VAP TOTAL LDL,Inpatient,0301,83701,,0,38.23,38.23,38.23,38.23
43909142_1,VAP TOTAL LDL,Outpatient,0301,83701,,0,38.23,38.23,38.23,38.23
43909159_1,VAP TRIG,Inpatient,0301,84478,,0,8.77,8.77,8.77,8.77
43909159_1,VAP TRIG,Outpatient,0301,84478,,0,8.77,8.77,8.77,8.77
43909175_1,ELE INTERP,Inpatient,0301,84165,,0,19.81,19.81,19.81,19.81
43909175_1,ELE INTERP,Outpatient,0301,84165,,0,19.81,19.81,19.81,19.81
43909183_1,ELE PROT,Inpatient,0301,84155,,0,19.81,19.81,19.81,19.81
43909183_1,ELE PROT,Outpatient,0301,84155,,0,19.81,19.81,19.81,19.81
43909191_1,ELE KAPPA,Inpatient,0301,83883,,0,19.85,19.85,19.85,19.85
43909191_1,ELE KAPPA,Outpatient,0301,83883,,0,19.85,19.85,19.85,19.85
43909209_1,ELE LAMBDA,Inpatient,0301,83883,,0,19.81,19.81,19.81,19.81
43909209_1,ELE LAMBDA,Outpatient,0301,83883,,0,19.81,19.81,19.81,19.81
43909217_1,ELE IF,Inpatient,0302,86334,,0,19.81,19.81,19.81,19.81
43909217_1,ELE IF,Outpatient,0302,86334,,0,19.81,19.81,19.81,19.81
43909233_1,QD-T4 TOTAL,Inpatient,0300,84436,,0,17.46,17.46,17.46,17.46
43909233_1,QD-T4 TOTAL,Outpatient,0300,84436,,0,17.46,17.46,17.46,17.46
43909241_1,QD-TBG,Inpatient,0300,84442,,0,37.47,37.47,37.47,37.47
43909241_1,QD-TBG,Outpatient,0300,84442,,0,37.47,37.47,37.47,37.47
43909258_1,QD-TSH,Inpatient,0300,84443,,0,42.58,42.58,42.58,42.58
43909258_1,QD-TSH,Outpatient,0300,84443,,0,42.58,42.58,42.58,42.58
43909266_1,QD-TPO,Inpatient,0300,86376,,0,36.80,36.80,36.80,36.80
43909266_1,QD-TPO,Outpatient,0300,86376,,0,36.80,36.80,36.80,36.80
43909282_1,TPNL-THYRO AB,Inpatient,0302,86800,,0,11.33,11.33,11.33,11.33
43909282_1,TPNL-THYRO AB,Outpatient,0302,86800,,0,11.33,11.33,11.33,11.33
43909290_1,TPNL-THYROGLOB,Inpatient,0301,84432,,0,11.42,11.42,11.42,11.42
43909290_1,TPNL-THYROGLOB,Outpatient,0301,84432,,0,11.42,11.42,11.42,11.42
43909308_1,INSULIN LIKE GROWTH FACTOR II,Inpatient,0301,83519,,0,65.58,65.58,65.58,65.58
43909308_1,INSULIN LIKE GROWTH FACTOR II,Outpatient,0301,83519,,0,65.58,65.58,65.58,65.58
43909316_1,C 1q COMPLEMENT,Inpatient,0302,86160,,0,70.50,70.50,70.50,70.50
43909316_1,C 1q COMPLEMENT,Outpatient,0302,86160,,0,70.50,70.50,70.50,70.50
43909324_1,C 2 COMPLEMENT,Inpatient,0302,86160,,0,82.24,82.24,82.24,82.24
43909324_1,C 2 COMPLEMENT,Outpatient,0302,86160,,0,82.24,82.24,82.24,82.24
43909332_1,ANTI-MULLERIAN HORMONE,Inpatient,0301,82397,,0,102.00,102.00,102.00,102.00
43909332_1,ANTI-MULLERIAN HORMONE,Outpatient,0301,82397,,0,102.00,102.00,102.00,102.00
43909340_1,INHIBIN-B,Inpatient,0301,82397,,0,135.00,135.00,135.00,135.00
43909340_1,INHIBIN-B,Outpatient,0301,82397,,0,135.00,135.00,135.00,135.00
43909357_1,SEX HORMONE BINDING GLOBULIN,Inpatient,0301,84270,,0,23.85,23.85,23.85,23.85
43909357_1,SEX HORMONE BINDING GLOBULIN,Outpatient,0301,84270,,0,23.85,23.85,23.85,23.85
43909365_1,QUETIAPINE,Inpatient,0300,80299,,0,80.00,80.00,80.00,80.00
43909365_1,QUETIAPINE,Outpatient,0300,80299,,0,80.00,80.00,80.00,80.00
43909373_1,"PHENYLALANINE,PLASMA",Inpatient,0301,84030,,0,88.00,88.00,88.00,88.00
43909373_1,"PHENYLALANINE,PLASMA",Outpatient,0301,84030,,0,88.00,88.00,88.00,88.00
43909381_1,A1A PHENOTYPE,Inpatient,0301,82104,,0,96.86,96.86,96.86,96.86
43909381_1,A1A PHENOTYPE,Outpatient,0301,82104,,0,96.86,96.86,96.86,96.86
43909407_1,CENTROMERE AB SC,Inpatient,0302,86038,,0,72.00,72.00,72.00,72.00
43909407_1,CENTROMERE AB SC,Outpatient,0302,86038,,0,72.00,72.00,72.00,72.00
43909415_1,CENTROMERE AB TR,Inpatient,0302,86039,,0,25.00,25.00,25.00,25.00
43909415_1,CENTROMERE AB TR,Outpatient,0302,86039,,0,25.00,25.00,25.00,25.00
43909431_1,PR3,Inpatient,0302,86021,,0,125.00,125.00,125.00,125.00
43909431_1,PR3,Outpatient,0302,86021,,0,125.00,125.00,125.00,125.00
43909449_1,MPO,Inpatient,0302,86021,,0,125.00,125.00,125.00,125.00
43909449_1,MPO,Outpatient,0302,86021,,0,125.00,125.00,125.00,125.00
43909464_1,LUPCOL-ds DNA SC,Inpatient,0300,86255,,0,43.10,43.10,43.10,43.10
43909464_1,LUPCOL-ds DNA SC,Outpatient,0300,86255,,0,43.10,43.10,43.10,43.10
43909472_1,LUPCOL-ds DNA TR,Inpatient,0300,86256,,0,44.00,44.00,44.00,44.00
43909472_1,LUPCOL-ds DNA TR,Outpatient,0300,86256,,0,44.00,44.00,44.00,44.00
43909480_1,LUPCOL-Sm AB,Inpatient,0300,86235,,0,58.25,58.25,58.25,58.25
43909480_1,LUPCOL-Sm AB,Outpatient,0300,86235,,0,58.25,58.25,58.25,58.25
43909498_1,LUPCOL-Sm/RNP AB,Inpatient,0300,86235,,0,58.25,58.25,58.25,58.25
43909498_1,LUPCOL-Sm/RNP AB,Outpatient,0300,86235,,0,58.25,58.25,58.25,58.25
43909506_1,LUPCOL-SSA,Inpatient,0300,86235,,0,58.25,58.25,58.25,58.25
43909506_1,LUPCOL-SSA,Outpatient,0300,86235,,0,58.25,58.25,58.25,58.25
43909514_1,LUPCOL-SSB,Inpatient,0300,86235,,0,58.25,58.25,58.25,58.25
43909514_1,LUPCOL-SSB,Outpatient,0300,86235,,0,58.25,58.25,58.25,58.25
43909522_1,"LUPCOL-Rf,Qt",Inpatient,0300,86431,,0,20.01,20.01,20.01,20.01
43909522_1,"LUPCOL-Rf,Qt",Outpatient,0300,86431,,0,20.01,20.01,20.01,20.01
43909530_1,LUPCOL-HISTONE AB,Inpatient,0300,83516,,0,32.91,32.91,32.91,32.91
43909530_1,LUPCOL-HISTONE AB,Outpatient,0300,83516,,0,32.91,32.91,32.91,32.91
43909621_1,BK VIRUS,Inpatient,0306,87798,,0,160.00,160.00,160.00,160.00
43909621_1,BK VIRUS,Outpatient,0306,87798,,0,160.00,160.00,160.00,160.00
43909639_1,JC VIRUS,Inpatient,0306,87798,,0,160.00,160.00,160.00,160.00
43909639_1,JC VIRUS,Outpatient,0306,87798,,0,160.00,160.00,160.00,160.00
43909654_1,PARVO B19 IGM,Inpatient,0302,86747,,0,16.15,16.15,16.15,16.15
43909654_1,PARVO B19 IGM,Outpatient,0302,86747,,0,16.15,16.15,16.15,16.15
43909662_1,PARVO B19 IGG,Inpatient,0302,86747,,0,16.15,16.15,16.15,16.15
43909662_1,PARVO B19 IGG,Outpatient,0302,86747,,0,16.15,16.15,16.15,16.15
43909688_1,T.PALL IGG,Inpatient,0302,86780,,0,23.36,23.36,23.36,23.36
43909688_1,T.PALL IGG,Outpatient,0302,86780,,0,23.36,23.36,23.36,23.36
43909696_1,T.PALL IGM,Inpatient,0302,86780,,0,23.37,23.37,23.37,23.37
43909696_1,T.PALL IGM,Outpatient,0302,86780,,0,23.37,23.37,23.37,23.37
43909720_1,HEREDITARY HEMOCHROMATOSIS,Inpatient,0310,81256,,0,196.58,196.58,196.58,196.58
43909720_1,HEREDITARY HEMOCHROMATOSIS,Outpatient,0310,81256,,0,196.58,196.58,196.58,196.58
43909779_1,VITAMIN B1,Inpatient,0301,84425,,0,108.64,108.64,108.64,108.64
43909779_1,VITAMIN B1,Outpatient,0301,84425,,0,108.64,108.64,108.64,108.64
43909787_1,VITAMIN B2,Inpatient,0301,84252,,0,108.64,108.64,108.64,108.64
43909787_1,VITAMIN B2,Outpatient,0301,84252,,0,108.64,108.64,108.64,108.64
43909795_1,VITAMIN B6,Inpatient,0301,84207,,0,108.65,108.65,108.65,108.65
43909795_1,VITAMIN B6,Outpatient,0301,84207,,0,108.65,108.65,108.65,108.65
43909803_1,CLOZAPINE,Inpatient,0301,80159,,0,75.00,75.00,75.00,75.00
43909803_1,CLOZAPINE,Outpatient,0301,80159,,0,75.00,75.00,75.00,75.00
43909829_1,NONESTERIFIED FATTY ACIDS,Inpatient,0301,82725,,0,69.00,69.00,69.00,69.00
43909829_1,NONESTERIFIED FATTY ACIDS,Outpatient,0301,82725,,0,69.00,69.00,69.00,69.00
43909852_1,TOTAL T4,Inpatient,0301,84436,,0,6.88,6.88,6.88,6.88
43909852_1,TOTAL T4,Outpatient,0301,84436,,0,6.88,6.88,6.88,6.88
43909860_1,T3 UPTAKE,Inpatient,0301,84479,,0,6.87,6.87,6.87,6.87
43909860_1,T3 UPTAKE,Outpatient,0301,84479,,0,6.87,6.87,6.87,6.87
43909878_1,TETANUS ANTITOXOID ANTIBODY,Inpatient,0302,86774,,0,66.57,66.57,66.57,66.57
43909878_1,TETANUS ANTITOXOID ANTIBODY,Outpatient,0302,86774,,0,66.57,66.57,66.57,66.57
43909886_1,CALCITONIN,Inpatient,0301,82308,,0,41.35,41.35,41.35,41.35
43909886_1,CALCITONIN,Outpatient,0301,82308,,0,41.35,41.35,41.35,41.35
43909894_1,INTERLEUKIN 1 BETA,Inpatient,0301,83520,,0,305.00,305.00,305.00,305.00
43909894_1,INTERLEUKIN 1 BETA,Outpatient,0301,83520,,0,305.00,305.00,305.00,305.00
43909902_1,DEXAMETHASONE,Inpatient,0301,80299,,0,93.00,93.00,93.00,93.00
43909902_1,DEXAMETHASONE,Outpatient,0301,80299,,0,93.00,93.00,93.00,93.00
43909928_1,"VDRL, SERUM",Inpatient,0302,86592,,0,10.50,10.50,10.50,10.50
43909928_1,"VDRL, SERUM",Outpatient,0302,86592,,0,10.50,10.50,10.50,10.50
43909936_1,"VITAMIN B1, WHOLE BLOOD",Inpatient,0301,84425,,0,25.00,25.00,25.00,25.00
43909936_1,"VITAMIN B1, WHOLE BLOOD",Outpatient,0301,84425,,0,25.00,25.00,25.00,25.00
43909944_1,ANDROSTENEDIONE,Inpatient,0301,82157,,0,53.76,53.76,53.76,53.76
43909944_1,ANDROSTENEDIONE,Outpatient,0301,82157,,0,53.76,53.76,53.76,53.76
43909951_1,INTERLEUKIN 2,Inpatient,0301,83520,,0,200.00,200.00,200.00,200.00
43909951_1,INTERLEUKIN 2,Outpatient,0301,83520,,0,200.00,200.00,200.00,200.00
43909969_1,ACTIVATED PROTEIN C RESISTANCE,Inpatient,0305,85307,,0,94.78,94.78,94.78,94.78
43909969_1,ACTIVATED PROTEIN C RESISTANCE,Outpatient,0305,85307,,0,94.78,94.78,94.78,94.78
43909985_1,"SALMONELLA O,D",Inpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43909985_1,"SALMONELLA O,D",Outpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43909993_1,"SALMONELLA H,d",Inpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43909993_1,"SALMONELLA H,d",Outpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43910009_1,"SALMONELLA H,a",Inpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43910009_1,"SALMONELLA H,a",Outpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43910017_1,"SALMONELLA H,b",Inpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43910017_1,"SALMONELLA H,b",Outpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43910025_1,"SALMONELLA O,Vi",Inpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43910025_1,"SALMONELLA O,Vi",Outpatient,0302,86768,,0,18.60,18.60,18.60,18.60
43910033_1,LEUKOCYTE ALKALINE PHOSPHATASE,Inpatient,0305,85540,,0,22.48,22.48,22.48,22.48
43910033_1,LEUKOCYTE ALKALINE PHOSPHATASE,Outpatient,0305,85540,,0,22.48,22.48,22.48,22.48
43910058_1,C. PNEUMONIAE IGM,Inpatient,0302,86632,,0,24.22,24.22,24.22,24.22
43910058_1,C. PNEUMONIAE IGM,Outpatient,0302,86632,,0,24.22,24.22,24.22,24.22
43910066_1,C. PNEUMONIAE IGG,Inpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910066_1,C. PNEUMONIAE IGG,Outpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910074_1,C. PNEUMONIAE IGA,Inpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910074_1,C. PNEUMONIAE IGA,Outpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910082_1,C. TRACHOMATIS IGM,Inpatient,0302,86632,,0,24.22,24.22,24.22,24.22
43910082_1,C. TRACHOMATIS IGM,Outpatient,0302,86632,,0,24.22,24.22,24.22,24.22
43910090_1,C. TRACHOMATIS IGG,Inpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910090_1,C. TRACHOMATIS IGG,Outpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910108_1,C. TRACHOMATIS IGA,Inpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910108_1,C. TRACHOMATIS IGA,Outpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910116_1,C. PSITTACI IGM,Inpatient,0302,86632,,0,24.22,24.22,24.22,24.22
43910116_1,C. PSITTACI IGM,Outpatient,0302,86632,,0,24.22,24.22,24.22,24.22
43910124_1,C. PSITTACI IGG,Inpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910124_1,C. PSITTACI IGG,Outpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910132_1,C. PSITTACI IGA,Inpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910132_1,C. PSITTACI IGA,Outpatient,0302,86631,,0,22.56,22.56,22.56,22.56
43910140_1,M. PNEUMONIAE IGM,Inpatient,0302,86738,,0,25.26,25.26,25.26,25.26
43910140_1,M. PNEUMONIAE IGM,Outpatient,0302,86738,,0,25.26,25.26,25.26,25.26
43910157_1,M. PNEUMONIAE IGG,Inpatient,0302,86738,,0,25.26,25.26,25.26,25.26
43910157_1,M. PNEUMONIAE IGG,Outpatient,0302,86738,,0,25.26,25.26,25.26,25.26
43910165_1,LEGIONELLA AB IGG,Inpatient,0302,86713,,0,29.18,29.18,29.18,29.18
43910165_1,LEGIONELLA AB IGG,Outpatient,0302,86713,,0,29.18,29.18,29.18,29.18
43910173_1,L. PNEUMONIAE AB IGM,Inpatient,0302,86713,,0,29.18,29.18,29.18,29.18
43910173_1,L. PNEUMONIAE AB IGM,Outpatient,0302,86713,,0,29.18,29.18,29.18,29.18
43910199_1,NEPHROGENOUS CAMP,Inpatient,0301,82030,,0,181.50,181.50,181.50,181.50
43910199_1,NEPHROGENOUS CAMP,Outpatient,0301,82030,,0,181.50,181.50,181.50,181.50
43910207_1,"CYCLIC AMP, URINE",Inpatient,0301,82030,,0,181.50,181.50,181.50,181.50
43910207_1,"CYCLIC AMP, URINE",Outpatient,0301,82030,,0,181.50,181.50,181.50,181.50
43910223_1,FISH CHROMOSOME PROBE,Inpatient,0311,88271,,0,141.53,141.53,141.53,141.53
43910223_1,FISH CHROMOSOME PROBE,Outpatient,0311,88271,,0,141.53,141.53,141.53,141.53
43910231_1,FISH CHROMOSOME CELL COUNT,Inpatient,0311,88273,,0,94.35,94.35,94.35,94.35
43910231_1,FISH CHROMOSOME CELL COUNT,Outpatient,0311,88273,,0,94.35,94.35,94.35,94.35
43910249_1,FISH CHROMOSOME INTERPRETATION,Inpatient,0311,88291,,0,94.12,94.12,94.12,94.12
43910249_1,FISH CHROMOSOME INTERPRETATION,Outpatient,0311,88291,,0,94.12,94.12,94.12,94.12
43910264_1,PROTEIN ELECTROPHORESIS INTERP,Inpatient,0301,84165,,0,25.35,25.35,25.35,25.35
43910264_1,PROTEIN ELECTROPHORESIS INTERP,Outpatient,0301,84165,,0,25.35,25.35,25.35,25.35
43910272_1,"PROTEIN ELECTROPHORESIS,TOTAL",Inpatient,0301,84155,,0,8.65,8.65,8.65,8.65
43910272_1,"PROTEIN ELECTROPHORESIS,TOTAL",Outpatient,0301,84155,,0,8.65,8.65,8.65,8.65
43910280_1,"PROTEIN ELECTROPHORESIS,KAPPA",Inpatient,0301,83883,,0,32.10,32.10,32.10,32.10
43910280_1,"PROTEIN ELECTROPHORESIS,KAPPA",Outpatient,0301,83883,,0,32.10,32.10,32.10,32.10
43910298_1,"PROTEIN ELECTROPHORESIS, LAMBD",Inpatient,0301,83883,,0,32.10,32.10,32.10,32.10
43910298_1,"PROTEIN ELECTROPHORESIS, LAMBD",Outpatient,0301,83883,,0,32.10,32.10,32.10,32.10
43910306_1,IMMUNOGLOBULIN PROFILE IGG,Inpatient,0301,82784,,0,6.08,6.08,6.08,6.08
43910306_1,IMMUNOGLOBULIN PROFILE IGG,Outpatient,0301,82784,,0,6.08,6.08,6.08,6.08
43910314_1,IMMUNOGLOBULIN PROFILE IGA,Inpatient,0301,82784,,0,6.08,6.08,6.08,6.08
43910314_1,IMMUNOGLOBULIN PROFILE IGA,Outpatient,0301,82784,,0,6.08,6.08,6.08,6.08
43910322_1,IMMUNOGLOBULIN PROFILE IGM,Inpatient,0301,82784,,0,6.08,6.08,6.08,6.08
43910322_1,IMMUNOGLOBULIN PROFILE IGM,Outpatient,0301,82784,,0,6.08,6.08,6.08,6.08
43910330_1,VITAMIN B2,Inpatient,0301,84252,,0,138.00,138.00,138.00,138.00
43910330_1,VITAMIN B2,Outpatient,0301,84252,,0,138.00,138.00,138.00,138.00
43910348_1,VASOACTIVE INTESTINAL POLYPEPT,Inpatient,0301,84586,,0,59.62,59.62,59.62,59.62
43910348_1,VASOACTIVE INTESTINAL POLYPEPT,Outpatient,0301,84586,,0,59.62,59.62,59.62,59.62
43910355_1,"PLASMINOGEN,FUNCTIONAL",Inpatient,0305,85420,,0,136.82,136.82,136.82,136.82
43910355_1,"PLASMINOGEN,FUNCTIONAL",Outpatient,0305,85420,,0,136.82,136.82,136.82,136.82
43910371_1,"18 HYDROXYCORTISOL,FREE",Inpatient,0301,83789,,0,229.00,229.00,229.00,229.00
43910371_1,"18 HYDROXYCORTISOL,FREE",Outpatient,0301,83789,,0,229.00,229.00,229.00,229.00
43910397_1,BIOTIN LEVEL,Inpatient,0301,84591,,0,65.00,65.00,65.00,65.00
43910397_1,BIOTIN LEVEL,Outpatient,0301,84591,,0,65.00,65.00,65.00,65.00
43910645_1,C PNEUMONIAE IGM,Inpatient,0302,86632,,0,12.01,12.01,12.01,12.01
43910645_1,C PNEUMONIAE IGM,Outpatient,0302,86632,,0,12.01,12.01,12.01,12.01
43910652_1,C PNEUMONIAE IGG,Inpatient,0302,86631,,0,11.19,11.19,11.19,11.19
43910652_1,C PNEUMONIAE IGG,Outpatient,0302,86631,,0,11.19,11.19,11.19,11.19
43910660_1,C PNEUMONIAE IGA,Inpatient,0302,86631,,0,11.20,11.20,11.20,11.20
43910660_1,C PNEUMONIAE IGA,Outpatient,0302,86631,,0,11.20,11.20,11.20,11.20
43910678_1,AMINO ACID CSF,Inpatient,0301,82139,,0,524.00,524.00,524.00,524.00
43910678_1,AMINO ACID CSF,Outpatient,0301,82139,,0,524.00,524.00,524.00,524.00
43910686_1,OLANZAPINE,Inpatient,0301,80299,,0,74.00,74.00,74.00,74.00
43910686_1,OLANZAPINE,Outpatient,0301,80299,,0,74.00,74.00,74.00,74.00
43910694_1,BACLOFEN,Inpatient,0301,80299,,0,126.00,126.00,126.00,126.00
43910694_1,BACLOFEN,Outpatient,0301,80299,,0,126.00,126.00,126.00,126.00
43910702_1,"IMMUNOFIXATION,SERUM",Inpatient,0302,86334,,0,38.59,38.59,38.59,38.59
43910702_1,"IMMUNOFIXATION,SERUM",Outpatient,0302,86334,,0,38.59,38.59,38.59,38.59
43910728_1,APOLIPOROTEIN B,Inpatient,0301,82172,,0,12.39,12.39,12.39,12.39
43910728_1,APOLIPOROTEIN B,Outpatient,0301,82172,,0,12.39,12.39,12.39,12.39
43910736_1,HDL CHOLESTEROL SUBCLASSES,Inpatient,0301,83701,,0,74.00,74.00,74.00,74.00
43910736_1,HDL CHOLESTEROL SUBCLASSES,Outpatient,0301,83701,,0,74.00,74.00,74.00,74.00
43910744_1,CARDIO CRP,Inpatient,0302,86141,,0,28.50,28.50,28.50,28.50
43910744_1,CARDIO CRP,Outpatient,0302,86141,,0,28.50,28.50,28.50,28.50
43910777_1,BEEF IGE,Inpatient,0302,86003,,0,6.00,6.00,6.00,6.00
43910777_1,BEEF IGE,Outpatient,0302,86003,,0,6.00,6.00,6.00,6.00
43910785_1,STRONGYLOIDES ANTIBODY,Inpatient,0302,86682,,0,56.75,56.75,56.75,56.75
43910785_1,STRONGYLOIDES ANTIBODY,Outpatient,0302,86682,,0,56.75,56.75,56.75,56.75
43910801_1,CL 24 HOUR,Inpatient,0301,82436,,0,40.50,40.50,40.50,40.50
