,Charge Code,Description,CPT/HCPCS Code,Price
3074,30000224.0,Hc Crossmatch Screen Coombs,86922,948.0
3075,30000225.0,Hc Splitting Unit,86985,948.0
3076,30000226.0,"Hc Handling,special",86999,
3077,30000227.0,"Hc Handling, Fed Ex/cab",86999,
3078,30000228.0,"Hc Charge Antigen,patient",86905,24.0
3079,30000229.0,"Hc Charge Antigen,donor",86902,36.0
3080,30000230.0,Hc Donor Hemoglobin S Test,85660,35.0
3081,30000231.0,Hc Cold Agglutinin Titer,86157,49.0
3082,30000232.0,Hc Cold Agglutinin Screen,86156,44.0
3083,30000233.0,Hc Thermal Amplitude Screen,86156,44.0
3084,30000234.0,Hc Washing,86999,112.0
3085,30000235.0,Hc Darkfield Exam,87164,67.0
3086,30000236.0,Hc Microsporidium Exam,87207,37.0
3087,30000240.0,Hc Gonorrhoeae Molecular Amp*64,87591,35.0
3088,30000241.0,Hc Chlamydia Mole Amp*64,87491,19.65
3089,30000242.0,Hc Histoplasma Antigen Ur *97,87385,95.0
3090,30000243.0,Hc Strep Pneumo Ab,86403,65.0
3091,30000245.0,Hc Amoeba (e. Histo) Ab *89,86753,13.48
3092,30000246.0,Hc Hiv Ab 1/2 *18,86703,7.35
3093,30000247.0,Hc Bk Virus Dna *89,87799,110.0
3094,30000250.0,Hc Hiv-1 Coreceptor Tropism *18,87906,500.0
3095,30000251.0,Hc Hiv2 Ab *18,86702,15.32
3096,30000252.0,Hc C.trachomatis Dna Probe *89,87490,26.5
3097,30000253.0,Hc C. Trachomatis Rna *89,87491,60.0
3098,30000254.0,Hc N Gonorrhoeae Rna *89,87591,60.0
3099,30000257.0,Hc Cell Count *03,89050,10.0
3100,30000261.0,Hc Progesterone Receptors *18,88360,40.05
3101,30000262.0,Hc Estrogen Receptors *18,88360,40.05
3102,30000263.0,Hc Galectin 3,82777,247.0
3103,30000264.0,Hc Cell Enumeration & Id,86152,1520.0
3104,30000265.0,Hc Cell Enumeration Phys Interp,86153,181.0
3105,30000266.0,Hc John Cunningham Antibody,86711,95.0
3106,30000267.0,Hc Hla Class I&ii Antibody Qual,86828,358.0
3107,30000268.0,Hc Hla Class I/ii Antibody Qual,86829,358.0
3108,30000269.0,Hc Hla Class I Phenotype Qual,86830,532.0
3109,30000270.0,Hc Hla Class Ii Phenotype Qual,86831,456.0
3110,30000271.0,Hc Hla Class I High Defin Qual,86832,1804.0
3111,30000272.0,Hc Hla Class Ii High Defin Qual,86833,1814.0
3112,30000273.0,Hc Hla Class I Semiquant Panel,86834,2212.0
3113,30000274.0,Hc Hla Class Ii Semiquant Panel,86835,1998.0
3114,30000277.0,Hc Resp Virus 12-25 Targets,87633,2579.0
3115,30000278.0,Hc Genotype Cytomegalovirus,87910,1593.0
3116,30000279.0,Hc Genotype Dna Hepatitis B,87912,1593.0
3117,30000291.0,Hc Poct Glucose,82947,27.0
3118,30000292.0,Hc Braca 1 Sgl Site *120,81215,475.0
3119,30000294.0,Hc Spec Mut Analysis 1 *123,81201,170.0
3120,30000295.0,Hc Hla B5701 Typing*137,81381,187.5
3121,30000296.0,Hc Cf Scrn *18,81220,145.0
3122,30000297.0,Hc Exon 12 13 *18,81403,325.0
3123,30000298.0,Hc Factor 5leiden *18,81241,50.0
3124,30000299.0,Hc Hbv Genotype *18,87912,175.0
3125,30000300.0,Hc Hereditary Hemochrm *18,81256,175.0
3126,30000302.0,Hc Mpl Leum *18,81402,463.0
3127,30000303.0,Hc Mthfr Gene Assay *18,81291,125.0
3128,30000304.0,Hc Pml/rara T(15:17) *18,81315,156.0
3129,30000305.0,Hc Prothrombin Mut *18,81240,50.0
3130,30000306.0,Hc Rett Syndrome *18,81302,1110.0
3131,30000307.0,Hc Blackbean Ige *104,86003,14.51
3132,30000308.0,Hc Mozzarella Cheese Ige *104,86003,7.22
3133,30000309.0,Hc Romano Cheese Ige *104,86003,7.22
3134,30000310.0,Hc Mung Bean Ige *104,86003,7.22
3135,30000311.0,Hc Pinto Bean Ige *104,86003,7.22
3136,30000312.0,Hc Catfish Ige *104,86003,5.68
3137,30000313.0,Hc Lima Bean Ige *104,86003,14.51
3138,30000314.0,Hc Tilapia Ige *104,86003,14.51
3139,30000315.0,Hc Octopus Ige *139,86003,5.68
3140,30000316.0,Hc Plum Ige *137,86003,5.68
3141,30000317.0,Hc A.fumigatus Ige *18,86003,5.68
3142,30000318.0,Hc A.tenuis Ige *18,86003,5.68
3143,30000319.0,Hc Acacia Ige *18,86003,5.68
3144,30000320.0,Hc Alder Ige *18,86003,5.68
3145,30000321.0,Hc Almond Ige *18,86003,5.68
3146,30000322.0,Hc Apple Ige *18,86003,5.68
3147,30000323.0,Hc Apricot Ige *18,86003,5.68
3148,30000324.0,Hc Bahai Grass Ige *18,86003,5.68
3149,30000325.0,Hc Banana Ige *18,86003,5.68
3150,30000326.0,Hc Beef Ige *18,86003,5.68
3151,30000327.0,Hc Bermuda Grass Ige *18,86003,5.68
3152,30000328.0,Hc Birch Ige *18,86003,5.68
3153,30000329.0,Hc Brazil Nut Ige *18,86003,5.68
3154,30000330.0,Hc Brome Grass Ige *18,86003,5.68
3155,30000331.0,Hc C.herbarum Ige *18,86003,5.68
3156,30000332.0,Hc Carrot Ige *18,86003,5.68
3157,30000333.0,Hc Cashew Nut Ige *18,86003,5.68
3158,30000334.0,Hc Castor Bean Ige *18,86003,5.68
3159,30000335.0,Hc Cat Dander Ige *18,86003,5.68
3160,30000336.0,Hc Cheddar Cheese Ige *18,86003,5.68
3161,30000337.0,Hc Cherry Ige *18,86003,5.68
3162,30000338.0,Hc Chestnut Ige *18,86003,5.68
3163,30000339.0,Hc Chick Pea Ige *18,86003,5.68
3164,30000340.0,Hc Chicken Meat Ige *18,86003,5.68
3165,30000341.0,Hc Chocolate Ige *18,86003,5.68
3166,30000342.0,Hc Clam Ige *18,86003,5.68
3167,30000343.0,Hc Cocklebur Ige *18,86003,5.68
3168,30000344.0,Hc Cockroach Ige *18,86003,5.68
3169,30000345.0,Hc Codfish Ige *18,86003,5.68
3170,30000346.0,Hc Common Pigweed Ige *18,86003,5.68
3171,30000347.0,Hc Cottonwood Ige *18,86003,5.68
3172,30000348.0,Hc Crab Ige *18,86003,5.68
3173,30000349.0,Hc D.farinae Ige *18,86003,5.68
3174,30000350.0,Hc D.pteronyssinus Ige *18,86003,5.68
3175,30000351.0,Hc Dog Dander Ige *18,86003,5.68
3176,30000352.0,Hc Egg White Ige *18,86003,5.68
3177,30000353.0,Hc Egg Yolk Ige *18,86003,5.68
3178,30000354.0,Hc Elm Ige *18,86003,5.68
3179,30000355.0,Hc English Plantain Ige *18,86003,5.68
3180,30000356.0,Hc False Ragweed Ige *18,86003,5.68
3181,30000357.0,Hc Green Bean Ige *18,86003,5.68
3182,30000358.0,Hc Gulf Flounder Ige *18,86003,5.68
3183,30000359.0,Hc Halibut Ige *18,86003,5.68
3184,30000360.0,Hc Hazelnut Ige *18,86003,5.68
3185,30000361.0,Hc Johnson Grass Ige *18,86003,5.68
3186,30000362.0,Hc June Grass Ige *18,86003,5.68
3187,30000363.0,Hc Lambs Quarters Ige *18,86003,5.68
3188,30000364.0,Hc Latex Ige *18,86003,5.68
3189,30000365.0,Hc Lettuce Ige *18,86003,5.68
3190,30000366.0,Hc Lobster Ige *18,86003,5.68
3191,30000367.0,Hc Macadamia Nut Ige *18,86003,5.68
3192,30000368.0,Hc Mackerel Ige *18,86003,5.68
3193,30000369.0,Hc Corn Ige *18,86003,5.68
3194,30000370.0,Hc Maple Ige *18,86003,5.68
3195,30000371.0,Hc Meadow Fescue Ige *18,86003,5.68
3196,30000372.0,Hc Milk Ige *18,86003,5.68
3197,30000373.0,Hc Mountain Cedar Ige *18,86003,5.68
3198,30000374.0,Hc Mugwort Ige *18,86003,5.68
3199,30000375.0,Hc Mushroom Ige *18,86003,5.68
3200,30000376.0,Hc Oat Ige *18,86003,5.68
3201,30000377.0,Hc Olive Tree Ige *18,86003,5.68
3202,30000378.0,Hc Orange Ige *18,86003,5.68
3203,30000379.0,Hc Orchard Grass Ige *18,86003,5.68
3204,30000380.0,Hc Oyster Ige *18,86003,5.68
3205,30000381.0,Hc P.notatum Ige *18,86003,5.68
3206,30000382.0,Hc Peach Ige *18,86003,5.68
3207,30000383.0,Hc Peanut Ige *18,86003,5.68
3208,30000384.0,Hc Pear Ige *18,86003,5.68
3209,30000385.0,Hc Pecan Nut Ige *18,86003,5.68
3210,30000386.0,Hc Perennial Rye Ige *18,86003,5.68
3211,30000387.0,Hc Pine Nut Ige *18,86003,5.68
3212,30000388.0,Hc Pistachio Ige *18,86003,5.68
3213,30000389.0,Hc Privet Ige *18,86003,5.68
3214,30000390.0,Hc Red Kidney Bean Ige *18,86003,5.68
3215,30000391.0,Hc Red Top Grass Ige *18,86003,5.68
3216,30000392.0,Hc Rice Ige *18,86003,5.68
3217,30000393.0,Hc Russian Thistle Ige *18,86003,5.68
3218,30000394.0,Hc Salmon Ige *18,86003,5.68
3219,30000395.0,Hc Scallop Ige *18,86003,5.68
3220,30000396.0,Hc Shrimp Ige *18,86003,5.68
3221,30000397.0,Hc Soybean Ige *18,86003,5.68
3222,30000398.0,Hc Squid Ige *18,86003,5.68
3223,30000399.0,Hc Strawberry Ige *18,86003,5.68
3224,30000400.0,Hc Sycamore Ige *18,86003,5.68
3225,30000401.0,Hc Timothy Grass Ige *18,86003,5.68
3226,30000402.0,Hc Tomato Ige *18,86003,5.68
3227,30000403.0,Hc Trout Ige *18,86003,5.68
3228,30000404.0,Hc Tuna Ige *18,86003,5.68
3229,30000405.0,Hc Turkey Meat Ige *18,86003,5.68
3230,30000406.0,Hc Walnut Ige *18,86003,5.68
3231,30000407.0,Hc Walnut Tree Ige *18,86003,5.68
3232,30000408.0,Hc Western Ragweed Ige *18,86003,5.68
3233,30000409.0,Hc Wheat Ige *18,86003,5.68
3234,30000410.0,Hc White Ash Ige *18,86003,5.68
3235,30000411.0,Hc White Bean Ige *18,86003,5.68
3236,30000412.0,Hc White Mulberry Ige *18,86003,5.68
3237,30000413.0,Hc White Oak Ige *18,86003,5.68
3238,30000414.0,Hc Willow Ige *18,86003,5.68
3239,30000415.0,Hc Rapid Strep,87880,92.0
3240,30000416.0,Hc Poct Urinalysis Nonauto,81002,20.0
3241,30000417.0,Hc A Terreus Ige *104,86003,14.51
3242,30000418.0,Hc Green Pea Ige *104,86003,7.22
3243,30000419.0,Hc Poppy Seed *137,86003,5.68
3244,30000420.0,Hc Sunflower Seed Ige *137,86003,5.68
3245,30000421.0,Hc Avocado Ige *18,86003,5.68
3246,30000422.0,Hc A Niger Ige *18,86003,5.68
3247,30000423.0,Hc Coconut Ige *18,86003,5.68
3248,30000424.0,Hc Lentil Bean Ige *18,86003,5.68
3249,30000425.0,Hc Sagebrush Mugworth Ige *18,86003,5.68
3250,30000426.0,Hc Rye Ige *18,86003,5.68
3251,30000427.0,Hc Lamb Ige *18,86003,5.68
3252,30000428.0,Hc Pork Ige *18,86003,5.68
3253,30000429.0,Hc Watermelon Ige *18,86003,5.68
3254,30000430.0,Hc Celery Ige *18,86003,5.68
3255,30000431.0,Hc Horse Ige *18,86003,5.68
3256,30000432.0,Hc Guinea Pig Ige *18,86003,5.68
3257,30000433.0,Hc Rabbit Ige *18,86003,5.68
3258,30000434.0,Hc Sesame Seed Ige *18,86003,5.68
3259,30000435.0,Hc White Potato Ige *18,86003,5.68
3260,30000436.0,Hc Goose Feathers Ige *18,86003,5.68
3261,30000437.0,Hc Aust Parrot Feathers Ige *18,86003,5.68
3262,30000438.0,Hc Chicken Feathers Ige *18,86003,5.68
3263,30000439.0,Hc Duck Feathers Ige *18,86003,5.68
3264,30000440.0,Hc Urine Dipstick,81002,20.0
3265,30000441.0,Hc Bilirubin Total Transcut,88720,32.0
3266,30000442.0,Hc Sputum Induction,89220,948.0
3267,30000443.0,"Hc Hiv-2 Ab,w/rfl Immunoblot *89",86702,15.32
3268,30000444.0,Hc Catfish Ige *139,86003,5.68
3269,30000445.0,Hc Hep C Viral Ns3 Genotype *89,87902,575.0
3270,30000446.0,Hc Hep C Il28b *45,81400,312.7
3271,30000447.0,Hc Hiv 1 Differentiation,86701,55.0
3272,30000448.0,Hc Hiv 2 Differentiation,86702,83.0
3273,30000489.0,Hc Body Fluid Smear And Culture For Outreach,87070,0.0
3274,30000489.0,Hc Body Fluid Smear And Culture For Outreach,87070,
3275,30000490.0,Hc Lab Hold Genetics*,89999,
3276,30000490.0,Hc Lab Hold Genetics*,89999,
3277,30000499.0,Hc Lactate Whole Bld,83605,66.0
3278,30000501.0,Hc Poct Trich Rapid Test,87808,84.0
3279,30000502.0,Hc Poct Bacterial Vaginosis Test,87905,76.0
3280,30000503.0,Hc Chromogranin A *72,86316,18.5
3281,30000513.0,Hc Paraneoplastic Panel Ab*45,86255,37.27
3282,30000514.0,Hc Poct Rapid Hiv 1/2 Ab,86703,84.0
3283,30000515.0,Hc Newborn Metabolic Screening Panel *55,S3620,176.26
3284,30000516.0,Hc Ir Thc Confirmation,80350,0.0
3285,30000516.0,Hc Ir Thc Confirmation,80350,
3286,30000517.0,Hc Urea Breath Tst C-14 Isotopic Analz,78268,542.0
3287,30000518.0,Hc Irradiation Of Blood Product Ea Un,86945,216.0
3288,30000519.0,Hc Urea Breath C-14 Isotopic Acquistn,78267,64.0
3289,30000520.0,Hc Jak 2 Gene Mutation*72,81270,66.3
3290,30000521.0,Hc Irradiation *36,86945,
3291,30000522.0,Hc Analysis Gene Jak2 V617f Var [ng,81270,137.5
3292,30000523.0,Hc Coombs Test Dir Ea Antiserum *36,86880,0.0
3293,30000524.0,Hc Lab Item: Blood Bank,,
3294,30000524.0,Hc Lab Item: Blood Bank,,0.0
3295,30000525.0,Hc Miscellaneous Micro,,0.0
3296,30000526.0,Hc Ngs- Panel Hla I & Ii Typing  Hr *110,81378,1611.4
3297,30000527.0,Hc Ngs Panel Hla Ii Typing I Locus Hr*110,81382,576.72
3298,30000528.0,Hc Poc Covid 19,87635,267.0
3299,30000529.0,HC ROTEM-ÃDELTA THROMBOELASTOMETRY INTEM,85396,97.0
3300,30000530.0,HC ROTEM-ÃDELTA THROMBOELASTOMETRY EXTEM,85396,97.0
3301,30000531.0,HC ROTEM-ÃDELTA-ÃTHROMBOELASTOMETRY FIBTEM,85396,97.0
3302,30000532.0,HC ROTEM-ÃDELTA-ÃTHROMBOELASTOMETRY HEPTEM,85396,97.0
3303,30000533.0,HC ROTEM-ÃDELTA-ÃTHROMBOELASTOMETRY APTEM,85396,97.0
3304,30000534.0,HC POC COVID-19 RAPID ANTIGEN,87811,267.0
3305,30000535.0,HC POC COVID 19 2-DAY ADD ON,87635,27.0
3306,30000536.0,HC POC COVID-19 RAPID ANTIGEN 2-DAY ADD ON,87811,27.0
3307,30010034.0,Hc Cell Count Miscelaneous Body Fluids,89050,30.0
3308,30010035.0,Hc Collect Capillary Blood,36416,13.0
3309,30010036.0,Hc Semen Analysis Motility/count,89310,55.0
3310,30100238.0,Hc Luteinizing Hormone,83002,114.0
3311,30100239.0,Hc Cortisol,82533,102.0
3312,30100240.0,Hc Ferritin,82728,84.0
3313,30100241.0,Hc Prostate Specific Antigen,84153,113.0
3314,30100242.0,Hc Prolactin,84146,120.0
3315,30100243.0,Hc Vitamin B12,82607,95.0
3316,30100244.0,Hc Folate,82746,91.0
3317,30100245.0,Hc Parathyroid Hormone,83970,255.0
3318,30100246.0,Hc Calcium,82310,33.0
3319,30100247.0,Hc Thyroid Stimulating Hormone,84443,104.0
3320,30100248.0,"Hc T4,free",84439,57.0
3321,30100249.0,"Hc T4,total",84436,42.0
3322,30100250.0,"Hc T3,total",84480,87.0
3323,30100251.0,Hc Lead,83655,75.0
3324,30100252.0,Hc Glycohemoglobin,83036,61.0
3325,30100253.0,"Hc Calcium,ionized/serum",82330,84.0
3326,30100254.0,Hc Hemoglobin Electrophoresis,83020,80.0
3327,30100255.0,Hc Hgb Electro/citrate Agar,83020,80.0
3328,30100256.0,Hc Transferrin,84466,79.0
3329,30100257.0,Hc Haptoglobin,83010,78.0
3330,30100258.0,Hc Ceruloplasmin,82390,67.0
3331,30100259.0,"Hc Calcium,ionized/plasma",82330,84.0
3332,30100260.0,"Hc Ph,fluid",83986,23.0
3333,30100261.0,Hc Acetone,82009,28.0
3334,30100262.0,Hc Ammonia,82140,89.0
3335,30100263.0,Hc Alt(gpt),84460,33.0
3336,30100264.0,Hc Ast(got),84450,33.0
3337,30100265.0,Hc Albumin,82040,32.0
3338,30100266.0,Hc Alkaline Phosphatase,84075,33.0
3339,30100267.0,Hc Amylase,82150,40.0
3340,30100268.0,"Hc B-hcg,quantitative",84702,95.0
3341,30100269.0,"Hc Bilirubin,total",82247,32.0
3342,30100270.0,Hc Ck,82550,40.0
3343,30100271.0,Hc Ck-mb,82553,71.0
3344,30100272.0,Hc Co2,82374,30.0
3345,30100273.0,Hc Calcium,82310,33.0
3346,30100274.0,Hc Carboxyhemoglobin,82375,76.0
3347,30100275.0,Hc Chloride,82435,29.0
3348,30100276.0,Hc Creatinine,82565,32.0
3349,30100277.0,Hc Gamma Gt,82977,44.0
3350,30100278.0,"Hc Glucose,post Dose-2hr",82950,29.0
3351,30100279.0,"Hc Gtt,additional Glucose",82952,25.0
3352,30100280.0,Hc Ld,83615,38.0
3353,30100281.0,Hc Lipase,83690,42.0
3354,30100282.0,Hc Magnesium,83735,41.0
3355,30100283.0,Hc Methemoglobin,83050,45.0
3356,30100284.0,Hc Phosphorus,84100,29.0
3357,30100285.0,"Hc Phosphorus,urine",84105,33.0
3358,30100286.0,Hc Potassium,84132,29.0
3359,30100287.0,"Hc Potassium,urine",84133,27.0
3360,30100288.0,Hc Sodium,84295,30.0
3361,30100289.0,"Hc Sodium,urine",84300,30.0
3362,30100290.0,"Hc Protein,total",84155,23.0
3363,30100291.0,"Hc Protein,csf",84157,23.0
3364,30100292.0,"Hc Protein,fluid",84157,23.0
3365,30100293.0,"Hc Protein,urine",84156,23.0
3366,30100294.0,Hc Iron,83540,40.0
3367,30100295.0,Hc Tibc,83550,55.0
3368,30100296.0,Hc Urea Nitrogen Blood,84520,25.0
3369,30100297.0,Hc Urea Nitrogen Pre Dialysis,84520,25.0
3370,30100298.0,"Hc Urea Nitrogen,arterial",84520,25.0
3371,30100299.0,"Hc Urea Nitrogen,peripheral",84520,25.0
3372,30100300.0,Hc Urea Nitrogen Venous,84520,25.0
3373,30100301.0,"Hc Urea Nitrogen,urine",84540,32.0
3374,30100302.0,Hc Urea Kinetics Group,84520,25.0
3375,30100303.0,Hc Uric Acid,84550,28.0
3376,30100304.0,"Hc Uric Acid,urine",84560,29.0
3377,30100305.0,"Hc Magnesium,urine",83735,41.0
3378,30100306.0,"Hc Potassium,fld",84133,27.0
3379,30100307.0,"Hc Sodium,fld",84302,30.0
3380,30100308.0,"Hc Urea Nitrogen,post-dialysis",84520,25.0
3381,30100310.0,"Hc Glucose,2hr Post Prandial",82947,25.0
3382,30100311.0,Hc Glucose,82947,25.0
3383,30100312.0,Hc Iga,82784,59.0
3384,30100313.0,Hc Igm,82784,59.0
3385,30100314.0,Hc Igg,82784,59.0
3386,30100315.0,"Hc Amylase,fld",82150,40.0
3387,30100316.0,"Hc Bilirubin,cord",82247,32.0
3388,30100317.0,"Hc Bilirubin,direct",82248,32.0
3389,30100318.0,Hc Lactic Acid,83605,66.0
3390,30100319.0,Hc Lactate Fluid,83605,66.0
3391,30100320.0,"Hc Glucose,fluid",82945,25.0
3392,30100321.0,"Hc Glucose,urine",82945,25.0
3393,30100322.0,"Hc Glucose,csf",82945,25.0
3394,30100323.0,Hc Lipid Panel,80061,173.0
3395,30100324.0,Hc Cholesterol,82465,27.0
3396,30100325.0,Hc Triglycerides,84478,36.0
3397,30100326.0,Hc Hdl Cholesterol,83718,50.0
3398,30100327.0,Hc Electrolytes,80051,120.0
3399,30100328.0,Hc Liver Function Panel,80076,215.0
3400,30100329.0,"Hc Bilirubin,fluid",82247,32.0
3401,30100330.0,Hc Albumin Other Quant Each Spec,82042,43.0
3402,30100331.0,"Hc Ld,fluid",83615,38.0
3403,30100332.0,"Hc Ld,csf",83615,38.0
3404,30100333.0,"Hc Protein,dialysate",84157,23.0
3405,30100334.0,Hc Glucose Dialysate,82945,25.0
3406,30100335.0,"Hc Urea Nitrogen,dialysate",84520,25.0
3407,30100336.0,"Hc Creatinine,dialysate",82570,33.0
3408,30100337.0,"Hc Creatinine,urine",82570,33.0
3409,30100338.0,"Hc Creatinine,fluid",82570,33.0
3410,30100339.0,Hc Creatinine Random Urine,82570,33.0
3411,30100340.0,Hc Creatinine Clearance,82575,60.0
3412,30100341.0,"Hc Chloride,fluid",82438,30.0
3413,30100342.0,"Hc Chloride,urine",82436,33.0
3414,30100343.0,"Hc Calcium,urine",82340,38.0
3415,30100344.0,"Hc Citrate, Urine *18",82507,9.0
3416,30100345.0,Hc Microalbumin Urine Quant,82043,36.0
3417,30100346.0,"Hc Tobramycin,pre",80200,101.0
3418,30100347.0,Hc Tobramycin Single Dose,80200,101.0
3419,30100348.0,Hc Gentamicin Pre,80170,102.0
3420,30100349.0,Hc Gentamicin,80170,102.0
3421,30100350.0,"Hc Vancomycin,pre",80202,83.0
3422,30100351.0,Hc Vancomycin,80202,83.0
3423,30100352.0,"Hc Vancomycin,post",80202,83.0
3424,30100353.0,Hc Dilantin,80185,82.0
3425,30100354.0,Hc Theophylline Quant By Immunoassay,80198,87.0
3426,30100355.0,Hc Lithium,80178,41.0
3427,30100356.0,Hc Lidocaine,80176,91.0
3428,30100357.0,Hc Carbamazepine,80156,89.0
3429,30100358.0,Hc Cyclosporine A,80158,111.0
3430,30100359.0,Hc Digoxin Total,80162,82.0
3431,30100362.0,Hc Dipropylacetic Acid Total,80164,83.0
3432,30100363.0,Hc Primidone,80188,103.0
3433,30100364.0,Hc Phenobarbital,80184,85.0
3434,30100365.0,Hc Procainamide,80192,104.0
3435,30100366.0,Hc Quinidine,80194,89.0
3436,30100367.0,Hc Blood Gas Venous,82803,145.0
3437,30100368.0,"Hc Blood Gas,capillary",82803,145.0
3438,30100369.0,"Hc Blood Gas,arterial",82803,145.0
3439,30100370.0,"Hc 02 Saturation,capillary",82810,55.0
3440,30100371.0,"Hc 02 Saturation,arterial",82810,55.0
3441,30100372.0,"Hc 02 Saturation,venous",82810,55.0
3442,30100373.0,"Hc Chloride,sweat",82438,30.0
3443,30100374.0,Hc Vitamin A,84590,72.0
3444,30100375.0,Hc Vitamin E,84446,87.0
3445,30100376.0,Hc Delta Od 450,82143,51.0
3446,30100377.0,Hc A-650,82143,51.0
3447,30100379.0,Hc Glycol Screen By Gcms,82693,92.0
3448,30100380.0,Hc Volatile Screen By Gcms,84600,100.0
3449,30100388.0,"Hc Heavy Metals,urine",83015,117.0
3450,30100389.0,Hc Cystine Screen,82615,53.0
3451,30100393.0,"Hc Ph,stool",83986,23.0
3452,30100394.0,Hc Gastroccult,82271,30.0
3453,30100395.0,"Hc Ph,gastric",83986,15.0
3454,30100396.0,"Hc Apt,qualitative",83033,44.0
3455,30100397.0,"Hc Occult Blood,gastric",82271,30.0
3456,30100398.0,"Hc Myoglobin,serum*18",83874,14.04
3457,30100399.0,"Hc Ph,urine",83986,23.0
3458,30100400.0,Hc Hemosiderin,83070,29.0
3459,30100401.0,"Hc Myoglobin,urine*18",83874,14.04
3460,30100402.0,"Hc Vitamin D,1,25 Dioh*18",82652,38.0
3461,30100403.0,Hc 17-oh Progesterone *18,83498,20.0
3462,30100404.0,Hc 17-oh Pregnenolone *18,84143,24.82
3463,30100405.0,Hc Vitamin D25-oh *18,82306,13.0
3464,30100406.0,"Hc 5-hiaa,24 Hr Urine *18",83497,8.39
3465,30100407.0,Hc Alpha-1-antitrypsin *18,82103,30.0
3466,30100408.0,Hc Acth* 18,82024,23.0
3467,30100409.0,Hc Acetylcholine Receptor Ab*18,84238,39.76
3468,30100410.0,Hc Aldosterone *18,82088,37.0
3469,30100411.0,"Hc Aldosterone,24 Hr Urine *18",82088,37.0
3470,30100412.0,"Hc Aluminum,serum *18",82108,27.7
3471,30100413.0,Hc Amikacin *137,80150,16.39
3472,30100414.0,"Hc Amino Acids,plasma Quant *18",82139,18.34
3473,30100416.0,Hc Androstenedione *18,82157,25.0
3474,30100417.0,Hc Angiotensin Conv Enz *18,82164,10.0
3475,30100418.0,Hc Anti-gbm *18,83520,14.08
3476,30100421.0,"Hc Amino Acid,plasma Qual *18",82128,15.07
3477,30100422.0,"Hc Amino Acid,urine Qual *18",82128,15.07
3478,30100423.0,"Hc Porphyrins,24 Hr Urine *18",84120,15.99
3479,30100424.0,"Hc Cholinesterase,serum *18",82480,9.4
3480,30100425.0,Hc Dibucaine Inhibition *18,82638,6.3
3481,30100426.0,"Hc Porphobilinogen,24 Hr Urine*18",84110,9.18
3482,30100427.0,Hc Fluoxetine *18,83789,14.89
3483,30100428.0,"Hc Testosterone,free *18",84402,12.5
3484,30100429.0,"Hc Testosterone,total *18",84403,12.5
3485,30100433.0,Hc Sertraline *18,80299,52.0
3486,30100434.0,Hc Thyroglobulin *18,84432,17.46
3487,30100435.0,Hc Fecal Fat *18,82710,18.26
3488,30100436.0,Hc Antimyeloperoxidase *18,86021,12.37
3489,30100437.0,Hc Anti-proteinase 3 *18,86021,12.37
3490,30100438.0,Hc B2 Microglobulin *18,82232,20.1
3491,30100439.0,Hc C-peptide *18,84681,47.5
3492,30100440.0,Hc Cea,82378,117.0
3493,30100442.0,Hc Clozapine *18,83789,14.89
3494,30100443.0,"Hc Cortisol,urine Free *18",82530,6.37
3495,30100444.0,Hc Dhea Sulfate *18,82627,15.0
3496,30100445.0,Hc Dhea *18,82626,27.48
3497,30100446.0,Hc Erythropoietin*18,82668,50.0
3498,30100447.0,HC ESTRADIOL TOTAL *18,82670,17.25
3499,30100448.0,Hc Ethosuximide *18,80168,17.77
3500,30100449.0,"Hc Free T4,dialysis *18",84439,9.81
3501,30100450.0,"Hc G-6-pd,quant *18",82955,10.54
3502,30100451.0,Hc Gabapentin *18,80299,14.89
3503,30100452.0,Hc Gastrin *18,82941,11.0
3504,30100453.0,Hc Growth Hormone *18,83003,18.12
3505,30100454.0,Hc Haloperidol *18,80299,15.83
3506,30100455.0,Hc Homocysteine *18,83090,18.34
3507,30100456.0,Hc Igf Binding Protein 3 *18,83519,14.69
3508,30100457.0,Hc Ige *18,82785,10.0
3509,30100458.0,Hc Myelin Basic Protein *18,83873,18.71
3510,30100459.0,Hc Pth-related Protein *18,83519,14.69
3511,30100460.0,Hc Paroxetine *18,80299,14.89
3512,30100461.0,Hc Progesterone *18,84144,14.0
3513,30100462.0,Hc Pyrovate *137,84210,11.81
3514,30100463.0,Hc Renin (pra) *18,84244,35.0
3515,30100464.0,Hc Somatomedin C *18,84305,16.25
3516,30100465.0,Hc Vitamin B1 *18,84425,23.09
3517,30100466.0,Hc Zinc Protoporphyrin *137,84202,28.75
3518,30100467.0,Hc Zinc *18,84630,12.38
3519,30100468.0,Hc Tacrolimus (fk506) *03,80197,54.0
3520,30100469.0,"Hc Protein Electophoresis,ser",84165,67.0
3521,30100470.0,"Hc Protein Electrophoresis,ur",84166,110.0
3522,30100472.0,Hc Alpha Fetoprotein,82105,104.0
3523,30100473.0,"Hc Potassium,whole Blood",84132,29.0
3524,30100474.0,Hc Lamotrigine  *139,80299,14.89
3525,30100475.0,"Hc Afp,amniotic Fluid *18",82106,41.0
3526,30100476.0,"Hc Amino Acids,ur *18",82139,126.9
3527,30100477.0,Hc Acylcarnitine Profile *18,82017,165.0
3528,30100478.0,Hc Anti-gliadin Ab Iga *18,83516,12.54
3529,30100479.0,Hc Anti-gliadin Ab Igg *18,83516,12.54
